OTU	MQ210406-101	MQ210406-102	MQ210406-103	MQ210406-104	MQ210406-105	MQ210406-106	MQ210406-107	MQ210406-113	MQ210406-116	MQ210406-119	MQ210406-12	MQ210406-137	MQ210406-13	MQ210406-140	MQ210406-159	MQ210406-160	MQ210406-19	MQ210406-1	MQ210406-20	MQ210406-21	MQ210406-22	MQ210406-23	MQ210406-24	MQ210406-31	MQ210406-32	MQ210406-33	MQ210406-34	MQ210406-35	MQ210406-36	MQ210406-37	MQ210406-38	MQ210406-39	MQ210406-40	MQ210406-41	MQ210406-48	MQ210406-49	MQ210406-50	MQ210406-51	MQ210406-52	MQ210406-53	MQ210406-54	MQ210406-55	MQ210406-56	MQ210406-57	MQ210406-58	MQ210406-59	MQ210406-60	MQ210406-61	MQ210406-62	MQ210406-63	MQ210406-66	MQ210406-67	MQ210406-68	MQ210406-69	MQ210406-75	MQ210406-78	MQ210406-81	MQ210406-82	MQ210406-83	MQ210406-84	MQ210406-86	MQ210406-87	MQ210406-89	MQ210406-90	MQ210406-91	MQ210406-92	MQ210406-93	MQ210406-94	MQ210406-9	Kingdom	Phylum	Class	Order	Family	Genus	Species
Zotu1334	4	0	7	7	4	0	0	0	0	0	17	0	13	0	0	0	0	1	3	1	0	0	2	6	0	2	3	0	0	17	26	6	7	0	0	10	0	0	0	16	21	0	0	4	3	0	10	3	7	2	0	11	5	6	0	0	2	1	5	3	8	3	9	6	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu1335	2	0	5	1	2	0	0	0	0	0	0	0	3	0	0	0	0	2	0	3	0	6	5	1	0	0	2	0	0	0	27	0	0	0	0	15	0	0	0	9	8	0	5	18	0	2	2	5	0	4	0	3	1	1	0	0	0	5	2	1	5	4	0	7	0	0	0	0	0	d__Bacteria	p__RCP2-54	c__RCP2-54	o__RCP2-54	f__RCP2-54	g__RCP2-54	s__
Zotu1336	0	0	12	1	0	0	0	0	0	0	6	0	4	0	0	0	0	0	1	12	0	0	5	5	0	1	1	0	0	5	5	10	0	0	0	5	0	0	0	5	21	0	5	5	0	0	6	2	2	2	1	3	3	4	0	0	1	3	2	0	2	1	6	5	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__AD3	o__AD3	f__AD3	g__AD3	s__
Zotu1337	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu1338	3	0	3	1	5	0	0	0	0	0	1	0	6	0	0	0	0	2	6	0	0	3	6	11	0	10	5	0	1	7	0	3	3	0	0	1	0	0	0	5	0	0	3	2	4	3	5	0	15	6	9	5	5	5	0	0	7	1	4	2	3	13	6	5	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu1339	3	1	5	0	1	0	1	0	0	0	0	0	5	0	0	0	0	4	1	23	0	0	9	4	0	18	0	0	3	1	0	3	4	0	0	18	0	0	0	14	1	3	17	4	9	3	25	8	0	5	4	7	8	6	0	0	22	3	7	1	3	2	19	27	16	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu1340	0	0	0	0	7	0	0	0	0	0	0	0	29	0	0	0	0	1	2	0	0	0	0	0	0	22	2	0	0	22	0	10	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	0	0	3	1	0	0	0	8	11	0	8	0	0	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu1341	0	0	0	0	5	0	0	0	0	0	0	0	33	0	0	0	0	5	2	0	0	0	0	0	0	11	2	0	0	8	0	13	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	3	0	0	0	0	5	5	0	10	0	0	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu1342	1	3	1	0	7	4	5	0	0	0	1	0	4	0	0	0	0	6	7	0	0	0	1	0	1	5	6	2	6	2	4	6	0	2	0	2	5	1	4	0	3	3	3	3	3	0	1	2	12	1	0	6	2	1	0	0	1	2	3	4	0	1	10	3	2	0	1	0	4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu1343	3	0	7	6	6	0	0	0	0	0	19	0	8	0	0	0	0	1	5	0	0	0	5	7	0	2	4	0	0	8	26	5	6	0	0	9	0	0	0	10	26	0	0	2	0	0	12	2	9	4	1	11	9	8	0	0	4	1	5	5	4	1	6	4	11	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu1344	0	0	1	1	5	0	0	0	0	0	2	0	2	0	0	0	0	9	1	0	0	0	0	2	0	4	6	0	0	1	4	3	0	0	0	10	0	0	0	8	0	0	4	4	0	0	6	4	1	0	0	3	8	4	0	0	11	1	1	5	0	1	6	8	3	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1345	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	24	0	0	5	9	0	3	0	0	0	0	0	0	0	0	0	15	0	0	0	6	0	0	11	6	8	1	16	46	0	5	3	5	15	9	0	0	1	30	19	0	0	0	10	6	3	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Xiphinematobacteraceae	g__Candidatus_Xiphinematobacter	s__
Zotu1346	17	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	2	2	2	0	0	0	0	0	0	33	0	0	0	0	2	0	0	0	24	0	0	3	2	1	2	4	0	0	6	6	3	2	4	0	0	3	2	8	0	3	22	1	2	2	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu1347	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu1348	0	61	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	83	0	0	0	0	0	0	0	4	3	47	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu1349	4	0	5	3	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	3	0	2	8	4	0	0	3	0	0	0	19	0	0	0	0	18	0	0	0	13	9	0	4	11	0	0	1	5	0	4	2	1	3	1	0	0	1	0	2	1	4	4	2	4	0	0	0	0	0	d__Bacteria	p__RCP2-54	c__RCP2-54	o__RCP2-54	f__RCP2-54	g__RCP2-54	s__
Zotu1350	6	0	3	0	9	0	0	0	0	0	1	0	7	0	0	0	0	0	11	0	0	5	4	4	0	7	2	0	0	9	0	7	3	0	0	0	0	0	0	7	0	0	5	0	0	0	5	1	13	3	4	7	4	9	0	0	3	6	3	4	4	18	5	2	3	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu1351	8	6	4	0	2	0	0	0	0	0	4	0	8	0	0	0	0	6	5	3	0	10	1	2	0	6	2	3	1	6	2	1	0	1	1	4	0	2	2	8	2	1	5	1	6	10	10	1	1	5	14	12	8	3	0	0	10	1	4	5	1	5	9	1	3	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu1352	1	0	1	0	6	0	0	0	1	0	1	0	4	0	0	0	0	4	2	0	0	1	0	3	0	6	4	0	0	4	3	0	0	0	0	5	0	0	0	3	0	0	2	6	2	0	12	1	1	0	0	6	7	1	0	0	3	0	1	8	1	0	5	4	6	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1353	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu1354	0	0	2	4	5	0	0	0	0	0	6	0	15	0	0	0	0	6	11	3	0	2	7	7	0	15	0	0	0	17	3	11	14	0	0	7	0	0	1	17	15	0	10	8	5	0	15	3	12	1	0	12	13	6	0	0	5	6	5	8	1	0	24	11	7	0	0	0	2	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu1355	2	0	1	0	5	0	0	0	0	0	4	0	2	0	0	0	0	3	3	1	0	0	0	1	0	2	5	0	0	2	3	1	3	0	0	8	0	0	0	6	0	0	6	7	3	0	5	1	0	1	0	4	12	1	0	0	5	2	2	9	2	1	2	4	5	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1356	6	0	7	0	1	1	0	0	0	0	0	0	4	0	0	0	0	4	1	16	0	0	10	3	0	9	1	0	2	3	0	2	1	0	0	18	0	0	0	24	0	1	19	10	10	9	11	2	0	1	0	6	16	10	0	0	19	2	12	2	2	5	23	13	13	0	0	0	2	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu1357	9	0	6	0	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	6	0	1	3	1	0	3	0	0	0	1	1	0	0	0	0	3	0	0	0	17	0	0	2	1	3	26	0	3	1	6	12	1	2	0	0	0	5	5	1	0	8	4	2	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Group_1.1c	f__Group_1.1c	g__Group_1.1c	s__
Zotu1358	0	2	4	1	11	3	2	0	0	0	3	0	4	0	0	0	0	11	11	0	0	0	3	1	6	5	7	4	5	1	5	3	1	0	1	1	1	1	5	0	5	0	8	2	5	0	3	4	5	0	0	6	8	3	0	0	4	3	1	5	0	1	17	7	0	0	0	0	4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu1359	1	0	0	0	5	0	0	0	0	0	1	0	5	0	0	0	0	15	1	0	0	0	0	0	0	2	10	0	0	6	3	1	1	0	0	14	0	0	0	3	1	0	5	7	2	0	3	3	6	0	0	12	7	6	0	0	6	4	2	5	1	1	5	9	2	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1360	2	0	1	0	5	0	0	0	0	0	5	0	3	0	0	0	0	3	3	1	0	0	0	1	0	6	4	0	0	3	4	2	2	0	0	14	0	0	0	2	0	0	4	1	2	0	2	1	1	1	1	2	8	3	0	0	1	0	1	8	0	4	6	2	5	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1361	0	0	0	0	4	0	0	0	0	0	0	0	32	0	0	0	0	10	5	6	0	0	0	1	0	14	0	1	0	18	0	1	6	0	0	0	0	0	1	2	0	0	17	0	4	0	4	3	0	1	0	4	1	0	0	0	3	28	4	3	0	0	11	5	6	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	s__
Zotu1362	0	2	5	1	1	1	1	0	0	0	10	0	2	0	0	0	0	5	5	1	0	0	0	1	0	6	7	0	0	5	3	3	2	0	1	0	1	0	0	2	3	3	5	1	1	0	4	8	1	0	0	11	1	0	0	0	3	2	2	7	1	1	7	4	6	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu1363	6	0	3	10	1	0	0	0	0	0	1	0	1	0	0	0	0	1	2	2	0	1	11	13	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	15	0	0	1	0	0	1	10	2	4	7	7	2	6	3	0	0	2	0	2	0	5	8	3	1	1	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu1364	0	0	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	1	6	0	0	11	7	0	0	0	0	0	6	6	3	1	0	0	1	0	0	0	8	17	0	5	6	3	0	4	5	7	5	0	3	5	0	0	0	1	2	3	2	1	1	2	8	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__AD3	o__AD3	f__AD3	g__AD3	s__
Zotu1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu1366	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__WD260	f__WD260	g__WD260	s__
Zotu1367	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu1368	0	0	5	3	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	3	0	3	9	2	0	1	3	0	0	2	19	1	0	0	0	14	0	0	0	13	2	0	3	13	1	0	2	5	0	4	0	1	0	0	0	0	2	2	3	1	3	2	1	4	1	0	0	0	0	d__Bacteria	p__RCP2-54	c__RCP2-54	o__RCP2-54	f__RCP2-54	g__RCP2-54	s__
Zotu1369	8	0	0	0	5	0	0	0	0	0	6	0	5	0	0	0	0	5	1	4	0	10	2	0	1	6	1	0	0	2	1	2	3	0	1	2	2	4	0	15	1	0	2	2	5	13	6	4	3	13	13	16	5	3	0	0	6	1	5	3	4	6	14	6	3	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu1370	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu1371	1	0	5	3	0	0	0	0	0	0	1	0	2	0	0	0	0	4	0	2	0	4	9	1	0	1	0	0	0	0	14	0	0	0	0	12	0	0	0	5	0	0	2	6	0	2	0	2	0	3	2	0	1	1	0	0	0	4	1	1	1	6	0	3	0	0	0	0	0	d__Bacteria	p__RCP2-54	c__RCP2-54	o__RCP2-54	f__RCP2-54	g__RCP2-54	s__
Zotu1372	24	0	5	1	6	0	0	0	0	0	1	0	6	0	0	0	0	8	10	3	0	7	3	8	0	11	9	0	0	3	7	1	2	0	0	17	0	0	0	18	1	0	12	9	1	3	7	20	2	22	17	11	3	7	0	0	6	6	5	5	10	8	9	9	14	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
Zotu1373	0	4	3	0	8	2	2	0	0	0	0	0	3	0	1	0	0	10	10	1	0	0	0	1	1	2	6	0	1	2	3	0	3	3	1	0	4	0	6	0	1	5	7	1	1	0	1	0	9	0	0	3	4	0	0	0	0	1	2	3	0	0	9	5	2	0	0	0	4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu1374	1	0	7	8	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	11	4	7	0	1	3	0	0	2	2	0	0	0	0	0	0	0	0	6	1	0	0	1	0	3	2	3	3	1	2	1	0	0	0	0	0	12	5	1	2	2	1	1	38	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1375	2	0	1	1	1	0	0	0	0	0	0	0	8	0	0	0	0	2	6	0	0	4	2	9	0	7	4	0	0	7	0	1	2	0	0	1	0	0	0	4	0	0	1	0	0	1	0	2	11	2	8	9	3	4	0	0	4	0	4	8	1	13	6	4	2	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu1376	3	0	6	6	1	0	0	0	0	0	2	0	1	0	0	0	0	1	3	2	0	4	5	9	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	5	2	0	1	2	0	1	2	4	1	3	2	3	2	2	0	0	7	0	9	0	2	7	2	0	8	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu1377	1	0	3	0	8	0	0	0	0	0	1	0	2	0	0	0	0	2	5	1	0	0	0	3	0	4	8	0	0	6	1	3	1	0	0	6	0	0	0	4	2	0	6	5	1	0	5	0	1	2	0	5	11	3	0	0	2	3	0	7	1	1	5	8	5	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1378	1	0	2	1	9	0	0	0	0	0	4	0	1	0	0	0	0	6	6	0	0	0	0	1	0	6	4	0	0	3	6	5	8	0	0	10	0	0	0	10	1	0	6	6	2	0	7	3	2	1	0	12	14	6	0	0	4	0	1	10	3	2	5	5	2	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1379	0	0	5	1	2	0	0	0	0	0	3	0	3	0	0	0	0	2	2	5	0	0	7	1	0	2	4	0	0	5	0	0	0	0	0	10	0	0	0	11	0	0	12	6	3	0	7	7	0	1	0	9	3	3	0	0	8	5	12	4	0	4	3	5	3	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu1380	4	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	12	0	2	3	1	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	9	0	0	2	0	0	11	1	4	2	8	4	3	2	2	0	0	2	1	5	1	5	9	4	1	1	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Group_1.1c	f__Group_1.1c	g__Group_1.1c	s__
Zotu1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	24	0	0	2	0	1	0	7	20	0	4	0	2	5	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Xiphinematobacteraceae	g__Candidatus_Xiphinematobacter	s__
Zotu1383	4	0	3	5	3	0	0	0	0	0	4	0	1	0	0	0	0	2	1	1	0	1	9	1	0	0	0	0	0	2	4	3	0	0	0	1	0	0	0	6	2	0	1	1	0	0	0	3	8	1	0	5	3	3	0	0	5	0	4	0	2	3	4	1	9	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu1384	0	5	2	0	8	2	3	0	0	0	2	0	9	0	0	0	0	6	4	1	0	0	1	2	3	10	7	1	6	7	4	2	4	1	0	0	1	1	8	0	2	2	4	1	1	0	1	2	8	0	0	4	5	1	0	0	1	2	0	4	1	1	6	6	3	0	0	0	6	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu1385	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	1	0	41	1	0	0	5	33	0	0	0	0	0	0	3	2	0	2	6	0	1	1	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu1386	0	0	0	0	13	0	0	0	0	0	0	0	24	0	0	0	0	2	4	0	0	0	0	0	0	17	1	0	0	14	0	9	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	1	1	0	0	0	3	4	0	15	0	0	2	0	0	0	0	0	1	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu1387	0	0	2	7	1	0	0	0	0	0	1	0	3	0	0	0	0	1	3	1	0	0	2	6	0	1	0	0	0	4	2	3	1	0	0	2	0	0	0	8	5	0	1	1	0	0	0	1	12	0	1	1	7	3	0	0	5	1	12	0	2	0	8	5	12	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu1388	6	0	3	2	2	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	0	1	3	5	0	5	6	0	0	6	0	2	2	0	0	0	0	0	0	5	0	0	3	0	0	2	2	1	11	5	4	2	6	3	0	0	5	3	2	3	3	7	7	4	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu1389	0	3	0	1	7	1	0	0	0	0	0	0	7	0	0	0	0	12	4	0	0	0	0	0	2	5	3	1	3	4	3	1	0	1	2	2	2	3	4	0	5	1	4	0	2	0	3	3	6	0	0	6	4	0	0	0	2	0	0	2	0	1	7	3	1	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu1390	1	0	3	1	4	0	0	0	0	0	3	0	6	0	0	0	0	8	1	1	0	0	0	1	0	8	13	0	0	3	5	0	3	0	0	17	0	0	0	3	1	0	8	4	3	0	6	1	2	3	0	7	8	0	0	0	4	3	1	6	0	1	13	5	6	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Roseiarcus	s__
Zotu1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	0	0	8	1	3	0	5	19	0	2	0	1	10	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Xiphinematobacteraceae	g__Candidatus_Xiphinematobacter	s__
Zotu1392	0	0	17	0	1	0	0	0	0	0	15	0	5	0	0	0	0	1	0	16	0	1	5	14	0	1	0	0	0	3	5	9	0	0	0	5	0	0	1	14	22	0	4	5	4	0	4	5	3	4	0	5	7	2	0	0	3	1	4	0	1	0	0	6	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__AD3	o__AD3	f__AD3	g__AD3	s__
Zotu1393	0	0	5	1	7	0	0	0	0	0	1	0	16	0	0	0	0	4	1	16	0	0	26	4	0	5	7	0	0	8	2	0	0	0	0	11	0	0	0	23	1	0	25	6	6	0	14	7	0	2	2	5	9	6	0	0	11	6	11	6	0	18	5	14	5	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu1394	0	0	0	0	11	0	0	0	0	0	0	0	19	0	0	0	0	1	3	0	0	0	0	0	0	13	3	0	0	14	0	9	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	6	0	0	0	0	10	4	0	12	0	0	1	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu1395	9	0	9	1	1	0	0	0	0	0	2	0	0	0	0	0	0	4	0	12	0	4	3	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	2	0	0	3	2	1	18	1	4	1	5	9	1	4	1	0	0	2	6	8	0	5	8	3	1	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Group_1.1c	f__Group_1.1c	g__Group_1.1c	s__
Zotu1396	11	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	9	0	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	1	1	16	0	4	2	9	13	0	4	0	0	0	2	5	6	2	9	3	0	3	2	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Group_1.1c	f__Group_1.1c	g__Group_1.1c	s__
Zotu1397	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	3	3	0	4	0	1	0	1	1	1	1	0	0	4	1	0	0	9	0	0	7	3	4	3	9	1	0	4	0	7	4	3	0	0	10	5	4	0	1	1	7	7	6	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
